CompanyID,Target,YearFounded,Age,N_Deal,TotalRaised_Est,Percent_Females,Is_Eco,Is_Eng,Is_NS,Is_Hum,Is_SS,Is_Med,Is_Law,Is_IT,WorkExp_Idx_Mean,Total_Founders,Is_Debt,Is_SpinOff,Is_CrowdFunding,MeanMedianRoundAmount_cum,Is_Accelerator,has_Corporate,has_VentureCapital,has_PublicInvestor,has_Angel_Lead,has_Corporate_Lead,has_VentureCapital_Lead,has_Accelerator_Lead,has_PrivateEquity_Lead,has_PublicInvestor_Lead,HQCountry,PrimaryIndustrySector,SimilarityScoreMean,N_Competitors,Same_Country,Gender_CEO_Female,MeanTotalInvestments_cum,WorkExperienceIndex_CEO,Is_Angel,Total_People,Is_Grant,has_PrivateEquity,TotalInvestors,Highest_Degree_Mean,Avg_Earliest_Year,HasTop50Institute
22,1,2011,2,2,0.8678342475,33.3333333333333,1,0,1,0,1,0,1,0,0.271678874460285,3,0,0,0,1.7339872725,1,0,1,0,1,0,1,0,0,0,United Kingdom,Information Technology,0.0,0,0,0,257.333333333333,-0.0399595174150297,1,6,0,0,5,3.33333333333333,2004.0,1
23,0,2014,0,1,0.13296994,20.0,0,0,0,1,0,0,0,0,-0.403355023220701,4,0,0,0,0.865,1,0,1,0,0,0,0,0,0,0,Serbia,Consumer Products and Services (B2C),87.09,0,0,0,148.5,-0.403355023220701,0,5,0,0,2,3.0,2001.0,0
24,0,2013,0,1,0.1125,50.0,0,0,0,0,0,0,0,0,-0.21604541620005,2,0,0,0,2.12562967,1,0,1,0,0,0,1,0,0,0,United Kingdom,Business Products and Services (B2B),0.0,0,0,0,770.0,-0.403355023220701,0,2,0,0,1,,,0
25,0,2013,1,1,0.12864025,33.3333333333333,0,0,0,0,0,0,0,1,-0.403355023220701,6,0,0,0,0.2,1,0,1,0,0,0,0,0,0,0,Bulgaria,Information Technology,93.16,0,0,0,280.0,-0.403355023220701,0,6,0,0,1,3.33333333333333,2013.0,0
26,1,2014,0,2,0.39890982,0.0,1,1,0,0,0,0,0,0,-0.165273650129069,2,0,0,0,0.2,1,0,1,0,0,0,1,0,0,0,United Kingdom,Business Products and Services (B2B),0.0,0,0,0,144.0,-0.0399595174150297,0,7,0,0,2,3.0,2008.0,0
27,0,2013,1,2,0.40851839,33.3333333333333,0,0,0,1,0,0,0,1,-0.403355023220701,3,0,0,0,0.660994536,0,0,1,0,0,0,0,0,0,0,Slovenia,Business Products and Services (B2B),0.0,0,0,0,150.5,-0.403355023220701,1,3,0,0,6,3.66666666666667,2009.0,0
29,1,2012,0,1,0.06290829,0.0,1,0,0,0,0,0,0,0,-0.403355023220701,1,0,0,0,2.12562967,1,0,1,0,0,0,0,0,0,0,United Kingdom,Information Technology,99.73,1,1,0,770.0,-0.403355023220701,0,1,0,0,1,3.0,2001.0,0
33,0,2012,2,2,0.44589742,0.0,1,0,0,0,0,0,0,1,-0.0775614967617621,4,0,0,0,0.18,1,0,1,0,0,0,1,0,0,0,Bulgaria,Information Technology,0.0,0,0,0,156.5,-0.403355023220701,0,4,0,0,2,3.33333333333333,2010.0,0
35,0,2014,0,1,0.06820926,33.3333333333333,1,0,0,1,0,1,0,0,-0.257147000593361,5,0,0,0,0.2,1,0,1,0,0,0,1,0,0,0,Bulgaria,Information Technology,85.10499999999999,0,0,0,280.0,-0.0287358091793985,0,6,0,0,1,3.4,2013.0,1
36,0,2014,0,3,1.23643018,50.0,1,0,0,1,0,0,0,1,-0.403355023220701,4,0,0,0,1.402021455,1,1,1,0,0,1,1,0,0,0,Bulgaria,Business Products and Services (B2B),0.0,0,0,0,104.5,-0.403355023220701,1,4,0,0,4,3.75,1999.5,1
38,0,2013,1,1,0.06856225,0.0,1,0,0,0,0,0,0,1,-0.161091352683587,3,0,0,0,0.2,1,0,1,0,0,0,1,0,0,0,Bulgaria,Business Products and Services (B2B),80.93,0,0,0,280.0,-0.403355023220701,0,3,0,0,1,3.66666666666667,2004.66666666667,0
39,0,2013,1,1,0.0690479,0.0,0,0,0,0,0,0,0,1,-0.403355023220701,2,0,0,0,0.2,1,0,1,0,0,0,1,0,0,0,Bulgaria,Information Technology,94.28999999999999,0,0,0,280.0,-0.403355023220701,0,3,0,0,1,3.5,2002.5,0
41,0,2013,0,1,0.03,0.0,0,0,0,0,0,0,0,1,-0.403355023220701,3,0,0,0,0.03,1,0,0,0,0,0,0,1,0,0,Portugal,Information Technology,92.37,0,0,0,1.0,-0.403355023220701,0,3,0,0,1,3.33333333333333,2010.5,0
42,0,2012,2,1,0.0690479,0.0,1,0,0,0,0,0,0,0,-0.0399595174150297,2,0,0,0,0.2,1,0,1,0,0,0,1,0,0,0,Bulgaria,Information Technology,0.0,0,0,0,280.0,-0.0399595174150297,0,2,0,0,1,4.0,2011.5,0
43,0,2013,0,1,0.03323095,0.0,0,0,0,1,0,0,0,1,-0.0751469478184212,3,0,0,0,0.2,1,0,1,0,0,0,1,0,0,0,Bulgaria,Information Technology,0.0,0,0,0,280.0,-0.403355023220701,0,3,0,0,1,3.5,2012.0,0
44,0,2012,1,2,0.16449923,0.0,0,0,0,0,0,0,0,0,-0.092740663020117,2,0,0,0,0.2,1,0,1,0,0,0,1,0,0,0,Bulgaria,Information Technology,0.0,0,0,0,280.0,-0.403355023220701,0,2,0,0,1,3.0,2006.0,0
45,0,2013,0,1,0.03235862,0.0,0,0,0,0,0,0,0,0,-0.403355023220701,2,0,0,0,0.2,1,0,1,0,0,0,0,0,0,0,Serbia,Information Technology,0.0,0,0,0,280.0,-0.403355023220701,0,2,0,0,1,3.0,2007.0,0
46,0,2011,2,1,0.06519809,0.0,1,1,0,0,0,0,0,0,-0.403355023220701,3,0,0,0,0.2,1,0,1,0,0,0,0,0,0,0,Bulgaria,Business Products and Services (B2B),92.53,0,0,0,280.0,-0.403355023220701,0,3,0,0,1,3.66666666666667,2010.33333333333,0
47,0,2013,1,2,0.34924898,0.0,0,0,0,0,0,0,0,1,-0.403355023220701,2,0,0,0,0.2,1,0,1,0,0,0,1,0,0,0,Bulgaria,Information Technology,95.49000000000001,0,0,0,280.0,-0.403355023220701,0,2,0,0,1,3.0,2010.5,0
48,0,2014,0,1,0.13296994,0.0,1,0,1,0,0,0,0,0,-0.312506146769283,4,0,0,0,0.2,1,0,1,0,0,0,1,0,0,0,Bulgaria,Information Technology,88.7,0,0,0,280.0,-0.403355023220701,0,4,0,0,1,3.33333333333333,2011.5,0
50,0,2014,0,1,0.26593988,0.0,1,0,0,0,0,0,0,1,-0.403355023220701,2,0,0,0,0.2,1,0,1,0,0,0,1,0,0,0,Bulgaria,Information Technology,0.0,0,0,0,280.0,-0.403355023220701,0,2,0,0,1,3.5,2006.0,0
51,0,2014,0,1,0.16080031,0.0,0,1,0,0,0,0,0,0,-0.218851343258958,2,0,0,0,0.2,1,0,1,0,0,0,0,0,0,0,Bulgaria,Consumer Products and Services (B2C),0.0,0,0,0,280.0,-0.403355023220701,0,4,0,0,1,3.0,2009.33333333333,0
54,0,2014,0,2,0.03111184,0.0,1,1,0,1,0,0,0,0,0.287782731442729,4,0,0,0,0.02118113,1,0,0,0,0,0,0,0,0,0,Italy,Healthcare,0.0,0,0,0,118.5,0.709278910667575,0,7,1,0,2,4.28571428571429,2001.66666666667,1
55,0,2013,0,1,0.0,50.0,0,0,0,0,0,0,0,0,-0.312506146769283,4,0,0,0,0.64608758,1,0,0,0,0,0,0,0,0,0,Italy,Healthcare,92.97,0,0,0,16.0,-0.403355023220701,0,4,0,0,1,,,0
56,0,2013,0,4,0.05953004,33.3333333333333,1,0,0,0,0,1,0,0,-0.0805628164385679,2,0,0,0,0.3077711,1,1,0,0,0,0,0,0,0,0,Italy,Healthcare,95.91499999999999,1,0,0,256.5,-0.403355023220701,0,3,0,0,5,4.5,2008.0,0
57,0,2011,2,2,0.24745495,0.0,0,0,0,0,0,0,0,0,-0.403355023220701,1,0,0,0,0.390521265,1,0,0,0,0,0,0,0,0,0,Italy,Healthcare,0.0,0,0,0,14.5,-0.403355023220701,0,1,1,0,2,,,0
58,0,2012,0,1,0.0,42.8571428571429,1,1,1,1,0,1,0,0,0.0693547070424865,5,0,0,0,0.64608758,1,0,0,0,0,0,0,1,0,0,Italy,Healthcare,95.14,1,0,0,16.0,0.278590362213887,0,7,0,0,1,4.57142857142857,2000.6,1
59,0,2014,0,1,0.02,0.0,1,0,0,0,0,0,0,0,-0.403355023220701,3,0,0,0,0.02,1,0,0,0,0,0,0,1,0,0,Italy,Information Technology,92.71000000000001,0,0,0,31.0,-0.403355023220701,0,3,0,0,1,3.0,1988.0,0
61,0,2013,0,1,0.0,9.09090909090909,1,1,0,1,0,0,0,0,-0.125384988914897,4,0,0,0,,0,0,0,0,0,0,0,0,0,0,Spain,Financial Services,99.71666666666665,3,0,0,,0.334659696626273,0,11,1,0,0,4.0,1989.5,1
63,0,2011,0,1,0.08372334,0.0,1,0,0,0,0,0,0,0,-0.323717553313472,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,Belgium,Information Technology,95.91333333333334,3,0,0,,-0.0848051435917848,1,4,0,0,0,4.0,2005.66666666667,1
65,0,2011,0,1,0.0,50.0,0,1,0,0,0,0,0,0,-0.403355023220701,2,0,0,0,,1,0,0,0,0,0,0,1,0,0,Germany,Consumer Products and Services (B2C),0.0,0,0,0,17.0,-0.403355023220701,0,2,0,0,1,2.0,2010.0,0
66,0,2010,0,1,0.0,33.3333333333333,0,0,0,0,0,0,1,0,-0.485558192007323,2,0,0,0,,1,0,0,0,0,0,0,0,0,0,Germany,Business Products and Services (B2B),0.0,0,0,0,17.0,-0.403355023220701,0,3,0,0,1,3.0,1999.0,0
67,0,2010,0,1,0.0,0.0,0,0,0,0,0,0,0,0,-0.403355023220701,2,0,0,0,,1,0,0,0,0,0,0,0,0,0,Germany,Information Technology,95.09,0,0,0,17.0,-0.403355023220701,0,2,0,0,1,,,0
69,0,2012,0,1,0.0,0.0,0,0,0,0,0,0,0,0,-0.403355023220701,1,0,0,0,,1,0,0,0,0,0,0,0,0,0,Germany,Consumer Products and Services (B2C),0.0,0,0,0,17.0,-0.403355023220701,0,3,0,0,1,,,0
72,0,2012,0,1,0.0,0.0,0,0,0,0,0,0,0,0,-0.403355023220701,2,0,0,0,,1,0,0,0,0,0,0,1,0,0,Germany,Information Technology,0.0,0,0,0,17.0,-0.403355023220701,0,3,0,0,1,5.0,2011.0,0
73,0,2010,0,1,0.0,0.0,1,0,0,1,0,0,0,0,-0.403355023220701,2,0,0,0,,1,0,0,0,0,0,0,0,0,0,Germany,Business Products and Services (B2B),0.0,0,0,0,17.0,-0.403355023220701,0,3,0,0,1,3.5,,0
74,0,2013,0,1,0.0,20.0,1,0,0,1,0,0,0,0,0.488056049618751,5,0,0,0,,1,0,0,0,0,0,0,1,0,0,Germany,Information Technology,90.32,1,1,0,17.0,-0.0287358091793985,0,10,0,0,1,3.8,2007.5,1
75,1,2011,2,1,0.25169301,11.1111111111111,1,0,1,0,0,1,0,0,0.97326351709886,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,United Kingdom,Healthcare,99.3,3,2,0,,0.967112125263072,1,9,0,0,0,4.55555555555556,1986.0,1
80,0,2011,0,1,0.0,0.0,1,0,0,0,0,0,0,0,-0.403355023220701,2,0,0,0,0.2624928,1,0,0,0,0,0,0,1,0,0,France,Information Technology,0.0,0,0,0,183.0,-0.403355023220701,0,2,0,0,1,3.5,2005.0,0
81,0,2010,2,2,0.01929325,0.0,0,0,0,0,0,0,0,0,-0.403355023220701,0,0,0,0,0.2624928,1,0,0,0,0,0,0,1,0,0,France,Information Technology,98.305,2,2,0,183.0,0.334659696626273,1,1,0,0,1,3.0,2000.0,0
84,0,2012,0,1,0.02332106,0.0,1,0,0,0,0,0,0,0,-0.257996820898433,4,0,0,0,0.2624928,1,0,0,0,0,0,0,1,0,0,France,Information Technology,99.88,4,1,0,183.0,-0.403355023220701,0,5,0,0,1,3.5,2010.0,0
85,0,2012,1,1,0.0,0.0,0,0,0,0,0,0,0,0,-0.403355023220701,1,0,0,0,0.2624928,1,0,0,0,0,0,0,0,0,0,France,Business Products and Services (B2B),94.19,0,0,0,183.0,-0.403355023220701,0,1,0,0,1,,,0
86,0,2012,0,1,0.0,0.0,0,0,0,0,0,0,0,0,-0.221657270317865,2,0,0,0,0.2624928,1,0,0,0,0,0,0,0,0,0,France,Consumer Products and Services (B2C),0.0,0,0,0,183.0,-0.0399595174150297,0,2,0,0,1,,,0
87,1,2013,1,1,0.41137347,22.2222222222222,1,0,1,0,0,1,0,1,0.619125242799707,3,0,0,0,0.66,0,0,0,1,0,0,0,0,0,1,France,Healthcare,99.755,2,0,0,16.0,-0.403355023220701,0,9,1,0,1,4.44444444444444,1990.28571428571,1
88,0,2013,0,2,0.08,33.3333333333333,1,0,0,0,0,0,0,0,-0.297171730011062,2,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,France,Information Technology,0.0,0,0,0,1.0,-0.0848051435917848,1,3,0,0,2,3.5,2002.0,0
89,0,2014,0,1,0.0,0.0,1,1,0,1,0,0,0,0,-0.403355023220701,5,0,0,0,0.2624928,1,0,0,0,0,0,0,0,0,0,France,Consumer Products and Services (B2C),93.5,0,0,0,183.0,-0.403355023220701,0,5,0,0,1,3.0,,0
91,0,2013,0,1,0.03559692,0.0,0,0,0,0,0,0,0,0,-0.403355023220701,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,France,Information Technology,0.0,0,0,0,,-0.403355023220701,1,2,0,0,0,4.0,,0
92,0,2014,0,1,0.1125,33.3333333333333,0,0,0,0,0,0,0,0,-0.282223187952144,3,0,0,0,1.06891827,1,0,0,0,0,0,0,1,0,0,France,Information Technology,89.62,0,0,0,169.0,-0.0399595174150297,0,3,0,0,1,,,0
93,0,2013,0,1,0.0,20.0,0,0,0,0,0,0,0,0,-0.403355023220701,3,0,0,0,0.2624928,1,0,0,0,0,0,0,0,0,0,France,Consumer Products and Services (B2C),0.0,0,0,0,183.0,-0.403355023220701,0,5,0,0,1,,,0
94,0,2013,0,1,0.0,22.2222222222222,1,0,0,0,0,0,0,1,-0.200221552413591,2,0,0,0,0.2624928,1,0,0,0,0,0,0,1,0,0,France,Information Technology,99.63,1,0,0,183.0,-0.403355023220701,0,9,0,0,1,3.8,2002.75,0
96,0,2014,0,1,0.0,0.0,1,0,0,0,1,0,0,1,-0.280352569912872,2,0,0,0,0.2624928,1,0,0,0,0,0,0,0,0,0,France,Business Products and Services (B2B),94.295,0,0,0,183.0,-0.403355023220701,0,6,0,0,1,4.33333333333333,2011.0,0
97,0,2013,0,1,0.0,100.0,1,0,0,0,0,0,0,0,0.166529766018372,2,0,0,0,0.2624928,1,0,0,0,0,0,0,0,0,0,France,Information Technology,85.29,0,0,1,183.0,-0.403355023220701,0,2,0,0,1,4.0,1994.0,0
98,1,2013,0,1,0.0,20.0,0,0,0,0,0,0,0,0,-0.330675922059567,2,0,0,0,0.2624928,1,0,0,0,0,0,0,0,0,0,France,Consumer Products and Services (B2C),0.0,0,0,0,183.0,-0.403355023220701,0,5,0,0,1,,,0
99,0,2012,0,1,0.0,0.0,0,0,0,0,0,0,0,0,-0.403355023220701,1,0,0,0,0.2624928,1,0,0,0,0,0,0,0,0,0,France,Information Technology,0.0,0,0,0,183.0,-0.403355023220701,0,1,0,0,1,,,0
102,1,2012,0,1,5.08002834,0.0,1,1,0,0,0,0,1,0,0.305436866900097,6,0,0,0,,0,0,0,0,0,0,0,0,0,0,France,Information Technology,99.07,1,0,0,,0.345883404861904,0,6,0,0,0,3.66666666666667,1989.0,1
104,1,2012,0,1,0.141590292187457,27.2727272727273,1,1,0,0,0,0,0,1,-0.0505719531132148,3,0,0,0,0.045,1,0,0,0,0,0,0,1,0,0,Netherlands,Energy,99.13333333333333,3,0,0,568.0,0.278590362213887,0,11,1,0,1,4.0,1999.66666666667,1
106,1,2014,0,1,0.74617801,0.0,1,0,0,0,0,0,0,1,-0.403355023220701,3,0,0,0,2.21917948,0,0,1,0,0,0,0,0,0,0,Germany,Business Products and Services (B2B),97.485,2,0,0,1244.0,-0.403355023220701,0,5,0,0,1,2.0,1994.0,0
107,1,2012,2,3,3.83475557,23.8095238095238,1,1,1,0,1,1,0,0,0.483474645963629,6,0,0,0,6.175723325,0,0,1,1,0,0,1,0,0,1,United Kingdom,Healthcare,99.445,2,0,0,27.0,1.08771257514759,0,21,1,0,3,4.53846153846154,1989.0,1
111,0,2014,0,1,3.3594502,20.0,0,0,0,0,0,0,0,0,-0.330675922059567,3,0,0,0,1.05,0,0,1,0,0,0,0,0,0,0,Belgium,Consumer Products and Services (B2C),88.15,0,0,0,290.0,-0.403355023220701,0,5,0,0,1,,,0
114,0,2013,1,1,0.62744081,0.0,1,0,0,0,0,0,0,0,-0.180075229565524,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,United Kingdom,Information Technology,0.0,0,0,0,,0.289814070449518,1,2,0,0,0,3.0,2006.0,0
115,1,2014,1,2,10.68328117,0.0,1,1,1,1,0,0,0,1,0.461938399932183,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,United Kingdom,Information Technology,99.15666666666668,3,2,0,,0.233744736037131,0,9,0,0,0,3.83333333333333,1990.66666666667,1
119,0,2011,2,1,0.65623199,0.0,1,0,0,0,0,0,0,0,-0.0287358091793985,0,0,0,0,1.05,0,0,1,0,0,0,0,0,0,0,Belgium,Healthcare,0.0,0,0,0,290.0,-0.0287358091793985,0,2,0,0,1,3.0,2001.0,0
120,0,2013,0,1,0.0,0.0,1,0,0,0,0,0,0,0,-0.221657270317865,2,0,0,0,0.23599078,1,0,0,0,0,0,0,1,0,0,France,Consumer Products and Services (B2C),88.60499999999999,0,0,0,210.0,-0.0399595174150297,0,2,0,0,1,3.5,2010.5,0
121,1,2014,0,1,0.0,25.0,1,0,0,0,0,0,0,0,-0.403355023220701,3,0,0,0,0.23599078,1,0,0,0,0,0,0,1,0,0,France,Information Technology,87.86,0,0,0,210.0,-0.403355023220701,0,4,0,0,1,3.66666666666667,2013.66666666667,0
122,0,2014,0,1,0.0,0.0,1,0,0,0,0,0,0,0,-0.403355023220701,1,0,0,0,3.86799539,1,0,1,0,0,0,0,0,0,0,France,Consumer Products and Services (B2C),92.33,0,0,0,112.5,-0.403355023220701,0,1,0,0,2,4.0,2012.0,0
124,1,2010,1,1,1.0,0.0,1,1,1,1,0,0,0,1,0.888473881254731,2,0,0,0,4.65,0,0,1,0,0,0,0,0,0,0,Russia,Information Technology,92.85,0,0,0,191.0,-0.0399595174150297,0,4,0,0,1,3.75,2003.5,0
125,1,2013,0,1,2.30123478358786,0.0,1,0,0,0,1,0,0,0,0.656118055771841,4,0,0,0,2.21917948,0,0,1,0,0,0,0,0,0,0,Germany,Financial Services,0.0,0,0,0,1244.0,3.04888009837206,0,14,0,0,1,3.83333333333333,2005.2,0
126,1,2013,0,1,0.4265508,0.0,1,0,0,1,0,0,0,0,-0.403355023220701,2,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,Austria,Information Technology,93.75999999999999,1,0,0,35.0,-0.403355023220701,1,4,0,0,1,3.5,2010.5,0
129,0,2014,1,1,5.98826311,22.2222222222222,1,0,0,1,1,0,0,1,0.333942931546834,5,0,0,0,5.98826311,0,0,0,0,0,0,0,0,0,0,United Kingdom,Consumer Products and Services (B2C),96.595,2,2,0,8.5,0.854323055082066,1,9,0,0,2,3.42857142857143,2001.8,1
130,0,2009,1,1,0.461402599048333,20.0,0,0,0,0,1,0,0,0,-0.501998825764647,3,0,0,0,0.395076935,0,1,1,1,0,0,0,0,0,0,Norway,Information Technology,95.08,0,0,1,89.0,-0.403355023220701,0,5,0,0,3,4.5,1993.0,0
131,0,2014,0,2,6.41845391,25.0,1,0,1,0,0,1,0,1,1.6207066979416,2,0,0,0,20.6191269366667,0,0,1,0,0,0,1,0,1,0,Sweden,Healthcare,97.93,0,0,0,393.0,2.82321042472343,0,8,1,1,3,5.0,1986.0,1
132,0,2014,0,2,0.0,0.0,1,0,0,0,0,0,0,0,-0.403355023220701,2,0,0,1,0.23599078,1,0,0,0,0,0,0,0,0,0,France,Consumer Products and Services (B2C),91.555,0,0,0,210.0,-0.403355023220701,0,2,0,0,1,4.0,2011.0,0
133,0,2014,0,1,0.0,0.0,0,0,0,0,0,0,0,0,-0.0399595174150297,1,0,0,0,0.23599078,1,0,0,0,0,0,0,1,0,0,France,Consumer Products and Services (B2C),0.0,0,0,0,210.0,-0.0399595174150297,0,1,0,0,1,3.0,2011.0,0
134,0,2013,0,1,0.0,0.0,0,0,0,0,0,0,0,0,-0.403355023220701,1,0,0,0,0.23599078,1,0,0,0,0,0,0,0,0,0,France,Consumer Products and Services (B2C),95.16,0,0,0,210.0,-0.403355023220701,0,1,0,0,1,,,0
135,0,2013,0,2,0.0614065,16.6666666666667,1,1,0,0,0,0,0,1,-0.0926661808758323,3,0,0,0,1.541105395,1,0,0,1,0,0,0,0,0,1,France,Consumer Products and Services (B2C),0.0,0,0,1,2023.0,-0.403355023220701,0,6,1,0,3,3.5,2007.0,0
136,0,2012,0,1,0.0,0.0,1,0,0,0,0,0,0,0,-0.403355023220701,2,0,0,0,0.23599078,1,0,0,0,0,0,0,1,0,0,France,Consumer Products and Services (B2C),0.0,0,0,0,210.0,-0.403355023220701,0,2,0,0,1,4.0,2008.0,0
137,0,2014,0,1,0.0,0.0,1,0,0,1,0,0,0,1,-0.221657270317865,3,0,0,0,0.23599078,1,0,0,0,0,0,0,1,0,0,France,Information Technology,0.0,0,0,0,210.0,-0.0399595174150297,0,4,0,0,1,3.66666666666667,2011.66666666667,0
138,0,2013,0,1,0.0,0.0,1,0,0,0,0,0,0,0,0.536423576809383,1,0,0,0,0.23599078,1,0,0,0,0,0,0,1,0,0,France,Information Technology,87.61,0,0,0,210.0,0.536423576809383,0,1,0,0,1,4.0,2010.0,0
